resource_id,incident_id,boats_used,vehicles_used,pumps_used,equipment_used,fuel_consumed
c59762c2-ad72-41ff-9419-ff4e509247f9,03196cd1-99ea-4407-bde7-010661970ac3,0,2,0,"[""Chainsaws""]",31.0
f299d158-8647-405c-81cc-82fdd180ef94,4aa08d51-0299-407e-986a-7a42302fb8c4,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
aa1babc7-5cbb-49c1-84b8-9af0c79dfd12,fc84340f-d26e-42e0-8489-5dba262cc1a0,0,3,0,"[""Earthmovers""]",46.5
d59e344a-03bd-439d-a813-88f0e79fdc17,379ac2f6-7ec5-4797-9f27-32675606da87,2,5,7,"[""Life Jackets"", ""Ropes""]",156.0
5f994f06-d136-422b-930e-4859afc26aa1,29edf711-fb50-4ab3-81e4-d171c28469e0,0,4,0,"[""Fire Hoses"", ""Breathing Apparatus""]",62.0
0781ca45-541a-4321-94fd-797e07f59f5a,71c50be7-6053-4b88-b708-2f4a8451121d,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
cad963ac-d5ae-4107-96e6-71c55e9594c8,e8ad1fb4-c1e1-438c-b26b-85143fbaa6e8,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
d7814400-961f-4592-8da0-b802515e8a6c,c52e1321-f6bb-4464-bb4f-30dfb8888cf0,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
640d60ed-56c8-4006-a0e2-ebb593aa5bea,dd0ebee4-82e5-4c93-9612-4708933b86ef,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
0439abd3-50ff-4ab8-a703-adfe7bf3e07c,eac6c993-6be8-4b21-979b-80325db06fab,0,4,0,"[""Safety Kits"", ""Gas Detectors""]",62.0
4b00b1cc-6a28-468b-9173-19a8a26df595,73eebf9d-7f2f-4277-a89b-3bfc0baafe02,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
9134cfa8-a33f-4bda-a114-76df0effc2ce,52af3f00-1c3e-43d9-b9ba-f826935c50cc,1,1,2,"[""Life Jackets"", ""Ropes""]",46.5
8496be5b-2a0f-4b9d-b27c-97286bba9939,fd7e1e3a-7c4a-4c63-a1ea-7311bee97ff4,0,1,0,[],15.5
7ff9130a-1387-403e-b92b-05b2a6a81c1e,95523363-a52f-4362-88fc-2a665309dfe7,0,2,0,"[""Chainsaws""]",31.0
d6b52fa8-173c-4401-b8dc-aceb5272f96d,a4f1e3a7-f703-4fd7-b145-e2a388f91f08,0,6,0,"[""Chainsaws""]",93.0
5e6d95af-9cc3-40b9-8938-536487558c73,85fb62fb-3a20-4459-baa7-51c455479c9b,0,4,0,[],62.0
1f880840-24a6-4492-8c8b-090116952245,bbe4f4b0-d64a-4d06-a88d-46c43242476b,0,3,0,"[""Fire Hoses"", ""Breathing Apparatus""]",46.5
b9e20951-5e7c-4739-98f5-3d7872e664cb,c4b09c43-4395-4082-a3b9-e688f58cf436,3,6,3,"[""Life Jackets"", ""Ropes""]",169.5
f62be3d2-796c-482f-b5af-7c1ab647e4b2,6ccca9a2-9ab5-455a-a792-4a575fd24ee3,1,1,2,"[""Life Jackets"", ""Ropes""]",46.5
12a4d10b-8fbe-4d83-8e04-08aef121fd4e,8d8ef477-40ed-48c8-b490-da2ca4c34acc,0,7,0,"[""Chainsaws""]",108.5
8077fbe8-563e-4c4a-b84a-94d2c252af97,2bba6d8d-13f8-4128-8540-595a21a3411d,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
a0b73c10-982a-400a-827f-05e4ebec64f9,058f41da-c61c-4a7a-9924-0ac663c6d483,0,2,0,"[""Chainsaws""]",31.0
60bc4599-e8eb-4d6a-9ace-be82e380a49b,f1f4249e-508f-4bdd-b056-c57bea441f45,0,3,0,"[""Earthmovers""]",46.5
d33eb72d-3740-46b9-8237-cb1765a51767,10622d32-52f4-40a4-aa33-7f7875c401a6,0,6,0,"[""Chainsaws""]",93.0
59b24709-ecbb-45bb-8d29-1c789464787e,61296f3f-ff1e-411b-870b-719056e9fdfc,0,3,0,"[""Earthmovers""]",46.5
4283408e-4b10-4821-9d69-8defb222cda8,29f859f7-1acb-4a44-bf33-cda377908093,0,1,1,"[""Life Jackets"", ""Ropes""]",21.0
33b17669-5a04-4b61-8adb-7967469cda8a,e796ed7e-fe39-4aaf-8528-1b88b15fcc65,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
05e54be1-275b-4bf7-ab10-29aade131a41,9f92d288-90d2-4bf2-b35d-5cf0a23e027d,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
a43c329e-02cf-4eae-9548-531c121f6388,764ee540-4030-4ac9-a27c-345c5afe8458,0,4,0,[],62.0
2b86ca05-c2ea-4d40-af47-177ddc5e44ec,85d8ca46-dadd-46e2-b9ba-bc98e493fbe5,1,3,10,"[""Life Jackets"", ""Ropes""]",121.5
4c3e691c-a359-4701-87bc-4b788cdf517a,428d058b-0f00-49a9-8fcf-50a4351c5a51,0,6,0,"[""Safety Kits"", ""Gas Detectors""]",93.0
125ea55b-b907-4316-9aed-61bddd513cf2,db6a62df-7cec-4b35-b7a5-f7722d2a8e14,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
663c601a-cee3-4822-9069-8bf657b3b45f,fd2c33ed-ad3e-4660-8e7c-1899c48c7cb5,5,6,10,"[""Life Jackets"", ""Ropes""]",248.0
2540a219-b2d6-478a-ae44-30131680ab32,8901cb01-70be-459b-a6be-7a1aa5fc515b,0,1,0,[],15.5
389d164f-0bdb-43ed-b1e1-9c8e30e2509f,6d8cebdb-a69d-41db-af65-79b93d7beedb,0,5,0,"[""Chainsaws""]",77.5
4e746bc2-8aaa-4314-963c-8a0915ad6269,423a87a6-4660-4cc6-994e-9deee538b7a5,0,2,0,"[""Chainsaws""]",31.0
80510710-5e19-4cb8-b200-c2d33deeff42,e97dbad7-9b4b-477d-9899-29f85c27afb4,0,7,0,"[""Fire Hoses"", ""Breathing Apparatus""]",108.5
fac2798e-d7b6-4b00-92a8-99f0cf6d1480,d31b9212-eb94-42e0-a2e4-9babee570ccd,0,1,0,[],15.5
df320bbf-f8b7-4906-b8fd-2da25a9208b8,4d459739-17bc-4edb-a8ec-d62f25806f23,0,5,0,"[""Fire Hoses"", ""Breathing Apparatus""]",77.5
c169fcc5-7248-4a81-9284-aba3f1e406c9,9249e96c-40f5-463b-94f8-7f2259910d3d,0,1,0,[],15.5
78ee4a80-2b30-460c-a271-b9d84dfbc634,9deae7a4-c699-4fcd-99e6-b1eba5db6001,0,3,0,"[""Earthmovers""]",46.5
934e904d-e5b7-45bd-b2bd-7351fa8bc5a8,660d053a-427c-4640-86dc-be6050ecd460,0,4,0,"[""Chainsaws""]",62.0
1941d2fc-0f92-4142-b9a8-526bc0c5be6e,ca0bffe6-3049-45ec-9094-3227a9d53103,1,3,8,"[""Life Jackets"", ""Ropes""]",110.5
6403f63a-0c4b-4561-afaf-1d5a163542b6,523b8872-baa6-45a8-985c-1e6423147255,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
758a34bb-0891-47d8-a933-eb6d423b995d,c902ee73-44ce-40fe-a6a4-14ca49d32624,0,3,0,"[""Safety Kits"", ""Gas Detectors""]",46.5
fd4e8423-5f20-4516-9eaa-67018c915354,3a06356c-685d-4d52-b995-525f0a8f44c5,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
41dbe296-fcb4-4182-b8ce-bd9d2252cc64,e0112102-79d3-44ba-b85f-8dfbd739af40,0,1,0,[],15.5
bf7c53c6-224d-433a-9704-ac899c0f9f1a,dde84f4f-30a7-41f7-908f-82b0b6c8e3dc,1,1,2,"[""Life Jackets"", ""Ropes""]",46.5
a57ba8cf-19b9-41d4-8f46-6452bec96e65,f675c77e-50bf-4cbd-a99b-ec283cf2c76f,0,1,1,"[""Life Jackets"", ""Ropes""]",21.0
8a1f3d11-f4c5-4e98-96db-7085169cb88d,4f00fea9-669e-470f-960e-256b1e990681,0,1,0,"[""Safety Kits"", ""Gas Detectors""]",15.5
dbeb852b-c5c8-4f97-8052-c548c08442ab,457226c8-3d27-4a26-9fe1-18409dedd454,0,2,0,"[""Chainsaws""]",31.0
0fb6ce34-3142-460e-b9e6-4ec40ca1c96e,97077cb7-25d7-450d-857d-f34b13a3a45f,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
9fe3b6f4-82e7-4b6c-af90-3b41ee59851d,5aec9f3a-3dc2-41c4-a604-5c1755711fda,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
050bdcd4-4e1c-4db4-8d55-94ba2af737cd,919a41b6-2687-4686-8593-189b157a1013,0,2,0,"[""Chainsaws""]",31.0
1723a409-43da-41f8-9ec5-f0082c896f8b,54ae2234-d6db-4d33-a570-b4ad07f985c3,0,2,0,"[""Chainsaws""]",31.0
c3dccc6f-ef88-4277-b4b1-40313ee0496b,57d03434-3cba-4174-ad0d-e5d9aabeae24,0,1,0,[],15.5
e536eba1-b68c-4864-8916-c96366c3f669,193d4f33-73d2-423a-9ccd-d083ed514498,0,3,0,"[""Earthmovers""]",46.5
f61c2aa4-7b27-4e02-887d-1deb95e3671f,04875581-213c-480b-ad72-90b7788098a5,5,3,9,"[""Life Jackets"", ""Ropes""]",196.0
038d1138-9014-42af-a7a2-912f8c8874e8,00b8e0b2-10fd-402a-b322-c002964d65d0,0,6,0,"[""Chainsaws""]",93.0
4d4e9434-3395-456b-a605-e2bcad18ac94,5c587b5e-bbee-4219-96e6-66e94f59c896,0,1,1,"[""Life Jackets"", ""Ropes""]",21.0
81667b7d-7768-4f5a-b2b1-0b4160134bbe,8199ad3a-d0be-42b7-91ca-a92c4f2063aa,2,6,3,"[""Life Jackets"", ""Ropes""]",149.5
4991a7f2-3987-4679-99a8-76fd79f732ae,23822ac4-81df-4520-b08c-3ee78ef440e9,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
369de370-c1a6-4ef1-b4b3-5dff9d34c6a3,afb8cada-2769-47a7-952c-b2a9fe99134d,0,1,0,[],15.5
c8abdb5f-eda6-479c-82af-5909fb88439a,35b7211e-b2dc-45ca-9138-f7727bf50d08,4,6,7,"[""Life Jackets"", ""Ropes""]",211.5
5a0fa3f1-6100-45b3-abe6-e8774eee85ab,49d01f6e-be69-4c52-842a-dbda7a4f1ce0,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
cccb8364-b2e6-482e-a0b9-fc5226145fb6,cebb1ed1-f6c1-42ba-b6df-9565036df326,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
ce8aec1f-9f2f-4216-8a87-c5bde41482dc,306031d0-1393-4372-aefb-ed0aea474151,0,5,0,"[""Fire Hoses"", ""Breathing Apparatus""]",77.5
737014de-7452-4584-aa4a-37e0750efe54,3b83d7b7-1759-4910-8a36-48401bcf0ee0,0,1,1,"[""Life Jackets"", ""Ropes""]",21.0
10440330-421f-4fff-8da3-e51a6f4013ea,01e70f50-c144-4aa1-bff4-095f9d462f1c,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
69c8e2c9-1712-448b-ba3b-f71935e49f76,61fdcd6e-d9c7-46a5-ad2b-2e46f54a6477,0,5,0,"[""Earthmovers""]",77.5
710221a4-e303-495d-9b2b-1301ab8665de,89aef3af-e5ef-49b7-82a4-3c33d282a099,0,1,0,[],15.5
bdc62959-955e-43f9-9ee0-b0ee17e80545,6b52c1a7-46d1-42fb-b2cc-ac0417e0e029,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
584691c7-a1a9-45b1-b462-739a98dda511,f4e83e49-daf7-45cb-943c-7774838cf997,1,1,2,"[""Life Jackets"", ""Ropes""]",46.5
be43204a-30ec-44c4-816e-dbf33cfdc226,033e0df2-061e-4361-93e4-0c87107f05cb,0,3,0,"[""Earthmovers""]",46.5
819e3735-7276-46c3-9c28-64878eac8a30,db01b2ec-09b0-4177-96a1-894f4cd7ed81,0,2,0,"[""Chainsaws""]",31.0
fc49ada0-4c6d-44ae-9328-17dc3a7ed80f,d542843a-0273-45d2-81de-6c79b42436f5,0,7,0,"[""Chainsaws""]",108.5
2b95bb0f-ae12-48a5-b52b-7d944c8fec47,2b4cfaf3-58f8-42df-99ae-93eae0021e68,4,3,3,"[""Life Jackets"", ""Ropes""]",143.0
5d807346-c1a3-4b9a-9ea2-6ab82768120a,697f1eaa-00fc-46ff-ad9c-03ee13887b90,0,1,0,[],15.5
20b80552-4785-4dcf-be86-68b9ddae515d,25f7288e-dd64-4621-9797-ef8cfcd01a53,0,2,0,"[""Chainsaws""]",31.0
abf9d469-7a93-4ece-aafd-9b3505148a2c,c43e52d2-67ae-4433-a33d-f41d098ad7d3,0,2,0,"[""Chainsaws""]",31.0
f7ddae61-a26c-4633-a948-1a91de80e75f,90865557-ae6a-480f-9a8f-6e6fe7d6d86d,0,4,0,"[""Fire Hoses"", ""Breathing Apparatus""]",62.0
eabfc88a-f6e2-43f8-ab07-9916cb523eed,5bab8baa-ed47-4dc4-b7f7-83e63b329627,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
56a3bb55-9547-48cd-b497-e0678da8b354,c7e1bf48-c1a6-49a9-90cf-02729dccd098,2,5,7,"[""Life Jackets"", ""Ropes""]",156.0
593e0d97-b991-4229-801c-aae003cb146b,d8d638f4-0959-4b41-af67-07c3ee83e672,0,5,0,[],77.5
02766c57-4e05-44d1-aab2-11535d8759fd,cd96f8c4-b32e-42ce-bf69-16ecff81ae09,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
900d7057-a4d2-46b3-9bb3-bdec8c316c58,d20f44c7-8733-459e-9f81-0fd3004f7140,0,2,0,"[""Chainsaws""]",31.0
b9749446-2233-48fd-b691-cfb0b5ba4242,e58866f5-0720-4886-a3fa-f6ac690cdcba,0,3,0,[],46.5
efd27f1b-69e4-4b15-968b-df0c95f19414,fd413abd-74de-47dd-95cf-80f6e698458d,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
7f7abdeb-d69d-49a2-8e4d-7a2755f8c850,4dfb0be3-91e6-42aa-a6d9-f1f629c28873,1,3,10,"[""Life Jackets"", ""Ropes""]",121.5
0bb22afd-c93f-4c45-bbf6-f080d3a0941b,b175e4b9-dda7-4ac9-8381-b1ec2280936d,5,6,10,"[""Life Jackets"", ""Ropes""]",248.0
ef22e211-8b5e-4fc9-84f9-a0fa1136912e,4bffeed1-da2a-4a7c-8d69-14c14b349433,0,2,0,"[""Chainsaws""]",31.0
4183b089-7e23-47ef-ae5c-e0c2a7fcb408,58a8f6dd-0876-473a-a296-053e3795da4d,0,4,0,"[""Chainsaws""]",62.0
db5696ed-4188-4013-8d90-22bc36b6200d,63bdc836-7b1c-4aa8-8590-a69e869e2ee6,0,1,0,[],15.5
50a092da-c0ee-4fff-bfb7-90f698066c28,330bf57a-c1fe-43da-a08f-137efb24c477,0,1,0,[],15.5
11575ba9-ca3a-4d95-9638-812ef5533ec5,c88cbaa1-8b0b-4070-af81-852ae58174f3,0,1,0,"[""Safety Kits"", ""Gas Detectors""]",15.5
c1ea2291-c0c5-40b8-8122-af6f9658071d,bb7ced38-228c-4edf-8435-7c5153e2aef2,0,5,0,"[""Safety Kits"", ""Gas Detectors""]",77.5
e08f956a-83f9-40fa-af67-e68ffb7e6819,699a0cce-80d7-4266-847a-e8d872aa89c5,0,2,0,"[""Chainsaws""]",31.0
5eae08f5-7f13-4e45-8c6e-029a97cf8b9b,8f3af912-cc7d-4b84-a52d-1f408369e00b,0,3,0,"[""Earthmovers""]",46.5
15bce903-9c04-4913-a679-897f6717d5f4,0ea805d7-a7f2-4f8a-889b-db36bb3b2698,1,4,10,"[""Life Jackets"", ""Ropes""]",137.0
b3090479-c614-4806-aa7a-dc4fecbb2af3,0613b6e1-9327-4e79-a8f2-bacd52dc1abc,0,5,0,[],77.5
56cf5f99-c032-43c5-8975-09a1f71ba863,30d2967e-f335-44ae-a967-37897fbf98b6,0,2,0,"[""Chainsaws""]",31.0
c37d3059-e7c5-4fea-9335-ce04218b8332,7d08e083-171d-4bd5-a4d6-8a6c1f4bdbfa,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
1457a099-d170-4ee4-9862-4d0553025a28,9f25852e-fb99-43f9-9fb3-059bcec1964a,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
effa9a40-4d5b-423e-aa8e-63fa28c54dfb,58fec57e-85fe-4e74-90bc-1735fb281038,0,1,0,[],15.5
5d355d13-f6a9-43e1-929d-caa9a98627ec,3936a4d4-78ed-47f8-beba-83d730a68fbc,0,4,0,"[""Chainsaws""]",62.0
930f9b8b-3f41-4d5c-9035-aa854acde1e1,f59911b3-402d-485d-9df9-13efc884c4f4,0,1,0,[],15.5
c567846d-0b9c-4745-a4ce-3c4c6c20fffa,b1c33a7e-2933-494f-b4c4-af1c10f1b090,0,1,1,"[""Life Jackets"", ""Ropes""]",21.0
cfa4b8fa-f47f-4467-b2b9-88487b65c193,d33b7a90-689a-451e-bfed-4b2543dfd677,0,1,0,[],15.5
6c88cf1f-627e-4d79-95d5-8576d43a1975,d1a79dba-f9c3-4c3b-a0d0-f195e170aff5,1,1,2,"[""Life Jackets"", ""Ropes""]",46.5
ce8be36c-54bd-48bd-82e8-73ad95a25b91,11218156-b365-41b9-ba43-b2ae6add4814,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
5c3e709c-79d5-47b6-8084-7651cf70e2dc,f361bbfe-4a37-4da0-b01b-305e9a2b8e17,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
ccfd2596-66b9-44a5-aa88-34223ce13926,a8b80ad4-ec1e-45b1-aa75-54b1ac01eb79,0,2,0,"[""Chainsaws""]",31.0
b2bf6117-344e-47df-87ee-b51b4e098e4c,138b10fb-10f5-43a6-ac45-9528be12b494,0,6,0,[],93.0
26950d52-7ec9-4a73-bdc6-1efd25ff1eed,cc93e1f6-3717-4b1c-a6e1-b50917182189,0,7,0,"[""Chainsaws""]",108.5
5fee98b6-8e52-4041-abb0-11097e40e077,e4d3cccc-a35b-4ba5-bf75-7c75f64ba4da,0,2,0,"[""Chainsaws""]",31.0
9526ca32-0f91-4706-95e4-d5176427b1e5,d8408948-ec08-43ad-a1b1-144f293708e3,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
ba233ea4-c9eb-47a6-82dd-6dc3bab69829,24413b8d-163a-47de-a73f-80dc4acdd26e,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
c0867b68-c15f-4476-93a7-b550aa9fa232,9c3839c9-7201-466b-aecf-b88e459ecf15,0,6,0,"[""Safety Kits"", ""Gas Detectors""]",93.0
825e63ff-9c3f-453a-a297-edc886a270d0,5c23d8df-c75e-40ee-9681-ec83a2058072,0,1,0,[],15.5
093a11d1-c1f7-429a-8e38-fa5b16162f3a,702ef59c-6399-4c90-b2a9-48fdbbafb410,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
a653d5d5-726e-43de-8577-f8335fb2940d,fff5fdca-dede-4374-8e6e-96555770498c,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
4b594a0d-6c2f-4dd4-b4c3-a02dd1eb5350,83ed82a8-15a6-479e-b1ee-29558b0b5a52,1,1,0,"[""Life Jackets"", ""Ropes""]",35.5
acfd3f92-5f74-485f-b9ad-d05ba888c750,18bf0cbd-9658-4a8d-bea0-fec3b1bc094d,0,3,0,"[""Earthmovers""]",46.5
79450db4-a9c9-4c41-b353-c184a2405cae,ec17f41f-c76e-4718-adb9-5715f053b693,0,3,0,[],46.5
b6b632d4-6deb-4e47-9fc0-ced774b74eed,2b64ddb5-2b6f-4b55-a807-12eb66a3d670,0,1,0,[],15.5
8e8bd452-b6e2-4b0a-b79f-249ca6e84b09,5b6139b8-adf2-4d93-8970-c4517343411b,0,3,0,[],46.5
d6ecca22-e2ed-41eb-b90d-0224c6cdd0f4,43f75926-e83f-4075-86e9-def25d62de74,0,7,0,"[""Fire Hoses"", ""Breathing Apparatus""]",108.5
16a244ad-8483-4381-8dcc-2f2409317050,81c46441-af9d-400d-a7cf-48cfc2ae59de,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
7eaf6107-295c-4d85-bb89-b4e70c237b45,e95699d5-4b2e-4d35-865c-f944454a0acc,0,3,0,"[""Earthmovers""]",46.5
7c5758dd-608f-47c0-9396-1a4d532d79e6,079e2a0c-46f1-4ecf-a8b0-3ed35181db21,0,2,0,"[""Chainsaws""]",31.0
31760bf5-5546-4da3-9845-5d48be038117,8d2e8f33-98d3-4ab3-81c5-3e56b612ef53,2,6,9,"[""Life Jackets"", ""Ropes""]",182.5
51ff23b4-9257-4f16-820c-c8df14a0abda,dfb54836-63de-4fe8-a17b-bbe3a06a3730,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
027eed7a-b5a2-4962-9687-e759d6e495b1,de6c9f3d-7218-48b3-9d9a-2cd1c367fbc9,0,6,0,"[""Chainsaws""]",93.0
fe2b1a7b-2253-4bae-be84-b5076d56459c,7f24e968-3284-482d-9fc3-62d299dcb0e3,0,1,0,[],15.5
dfffec91-012f-4a6f-98e9-23de5ba33d01,853da921-b707-4629-aa37-3af428ba2192,0,8,0,"[""Fire Hoses"", ""Breathing Apparatus""]",124.0
6f2b2fca-22b3-4ad1-845f-55649ddb04a7,b574cb94-c50e-4d7d-9138-2978f797061b,0,1,0,[],15.5
eb4325aa-2081-4750-9d2f-76f7227ada5c,fc17ea9a-7cd1-4e57-8c37-e5de7005fb12,0,1,0,[],15.5
03003856-995d-4d75-ade0-1825f020e52e,13c079a5-f78c-429a-8132-169a7ce41dac,1,1,0,"[""Life Jackets"", ""Ropes""]",35.5
b69216f2-eaa4-4439-b861-5fc9e535b957,961665a2-bffb-4c84-bc60-9e8ea0dbc4c5,0,2,0,"[""Chainsaws""]",31.0
eb33f8d0-9bbf-4a03-b52e-e97d8cab70df,ee1552e5-8c68-454b-a636-e8f097f2f225,0,3,0,"[""Earthmovers""]",46.5
98bc7e09-f426-4c47-9284-9f08f7344496,5fe66dee-a42b-4b92-9210-473113f3a77c,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
0048ecec-bd6a-43aa-8f19-abf01a541942,442e6948-014d-4ec4-86fd-1e75b2d87224,0,2,0,"[""Chainsaws""]",31.0
cec58774-1e1a-4af3-9de8-e17015a5add7,e72300fd-e8b5-4c40-812d-b31beda4c73e,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
b2c0b3fc-2a61-4f14-9013-168ce6afcdbc,bc0bcc50-3896-4899-8742-0e3f9bd24102,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
f16a7489-9635-4ee6-8254-ac5d1829a73b,d70d80c1-325c-42c7-81f6-55c6b38c10bc,2,3,6,"[""Life Jackets"", ""Ropes""]",119.5
a6bc210e-2c94-4123-9e44-766ab59fd237,efe3f34a-0f04-4d4f-a580-3014d9399969,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
45d74999-ccf1-4cf9-a30a-6bbdcdebd282,3d546db9-fd45-4c77-9f6a-c17945e23161,0,2,0,"[""Chainsaws""]",31.0
de89008f-6aa9-42dc-811e-71d8273f9c61,25ecf079-edd7-4e2b-8687-4ea8509c3187,0,5,0,"[""Chainsaws""]",77.5
66329315-d2ef-4dd8-b7c3-96a2252fd6e3,b301f298-225a-4670-ae5a-7d7a5c360e74,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
3f4fcf8f-6b8c-4ed6-84cd-a4a418d41c91,6257bd97-6945-4c91-9925-802153e6c03a,0,1,1,"[""Life Jackets"", ""Ropes""]",21.0
967b0831-0120-4448-b3e1-17ef22e5a9aa,4eafb195-8551-474c-ab41-6342688d5752,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
4977cf3d-f131-440f-a163-e5c0859ececa,62ef60b8-63dc-4709-9210-8f7adfcd5df5,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
ddffeae0-5a22-46d2-a774-1bfa8d5a48f7,49689b52-cbf8-42e4-874d-1aa54af646ad,1,1,0,"[""Life Jackets"", ""Ropes""]",35.5
470a99db-f653-4f5f-b869-add08df1d006,c8e80d80-d5b6-4a16-93b7-074a359af37e,0,1,0,[],15.5
61f2d9f5-6366-4f8e-bb83-fc2660445d17,4feeb7e9-d0ce-4907-a0f2-eeef0195ca51,2,6,7,"[""Life Jackets"", ""Ropes""]",171.5
2e1cb4d3-ccfd-48ca-b910-dc3caf57a102,85447dfe-09d7-4856-95b5-35cae3d6d864,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
47d24fd0-aea4-46d8-b079-11edf99fe48d,3f3d3a5e-df61-433c-a6b3-9a274beb2e29,0,6,0,[],93.0
529a5665-b700-4768-b922-e2e88c2f4ceb,9e9bc801-e898-4d2b-9b75-ef281e363292,0,1,1,"[""Life Jackets"", ""Ropes""]",21.0
8cf05e03-c3b7-4aac-8fd5-1915dcaaeecd,6a9d91c6-ce3a-4202-9f43-9db73ab8169f,0,2,0,"[""Chainsaws""]",31.0
ed127fb7-7217-46a4-ac45-ce7db1e08d03,e107f41f-5eff-431c-91a4-b5c510ef25db,0,1,0,[],15.5
aa04e135-414a-4c79-b9ac-a299e78621bb,92ffdd6c-f04b-4b23-8785-5d3265cc69cc,0,4,0,[],62.0
1442a510-4b09-4179-a059-a286b1f73b81,aaa525f7-46aa-49e9-96f7-01e3678ea0f1,0,1,0,[],15.5
796e2d37-97c6-40a0-886e-da4df383aa25,5101e150-0667-40de-b5a6-6049f6c5560a,0,2,0,"[""Chainsaws""]",31.0
d58d1ca3-35d6-4e50-a974-2872506428cd,66d0c9af-2a27-4b9f-8eb6-d8160632e808,0,4,0,"[""Chainsaws""]",62.0
3e40b8a9-5c66-471a-9aea-1c476c79255d,d46f425c-2420-4838-ac97-aab87e0c0123,0,1,0,[],15.5
ef791323-21e6-4b0b-803b-0d920ebefffb,fabe1fad-9cda-43ff-997e-5e4b1b540991,0,2,0,"[""Chainsaws""]",31.0
e05b0fda-5b23-437f-88e7-e66af6815fd0,72d824ee-2303-4b8f-ab88-faca4b31224d,0,2,0,"[""Chainsaws""]",31.0
aac09910-571e-417e-940a-fc5ebc76e54f,e37632ca-c6c7-41e1-ab0f-afc44afc1770,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
af616476-4b55-4cf4-bcf3-7ba5511aa773,d7f81943-4b77-435f-90e9-e2564d731155,1,1,0,"[""Life Jackets"", ""Ropes""]",35.5
d3cec013-9f44-4a8a-8d99-c10ef7a0dcea,ecb9f099-6a8e-4f4e-9d1c-ea22159474b2,0,4,0,"[""Chainsaws""]",62.0
53701559-834d-4556-b6bc-872e42af07b0,db1e8c88-ee2a-4ceb-966d-07d75392508f,0,4,0,"[""Chainsaws""]",62.0
699c6524-5317-4c85-8cba-c6d94e218879,fc995122-b2b0-4e36-8139-65c2feb8d999,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
ec8f5345-0c30-4d1b-95d3-30ec7952f000,dd855867-5200-491f-9649-3aea265e7b1b,5,4,10,"[""Life Jackets"", ""Ropes""]",217.0
de86f43a-719a-4a22-93d2-5c843cebb62b,cc4a4595-2718-4a2e-8cc4-34b0877b181d,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
cf4bb40f-a45a-4fcf-ad96-60a18d6fc81e,6608321a-33a5-4514-aaf4-b793f5af28e7,0,2,0,"[""Chainsaws""]",31.0
e5e78cf1-570c-4c0f-bd79-c125d3d3bac7,129cf049-2414-46bf-82d0-eb39d5adf988,0,1,0,[],15.5
